Debug | notauth:: | 13/06/2018 09:42:13:4213 | 138 | com.cpp.calypso.web.GenericApplication   | Call GenericApplication.Construct | RuntimeMethodHandle.InvokeMethod => GenericApplication..ctor => NLogLogger.DebugFormat |  | !
Debug | auth:ApplicationCookie:admin | 13/06/2018 23:58:31:5831 | 24 | com.cpp.calypso.web.GenericApplication   | Call GenericApplication.Construct | RuntimeMethodHandle.InvokeMethod => GenericApplication..ctor => NLogLogger.DebugFormat |  | !
Info  | auth:ApplicationCookie:admin | 13/06/2018 23:58:34:5834 | 24 | Abp.Auditing.SimpleLogAuditingStore      | AUDIT LOG: com.cpp.calypso.seguridad.aplicacion.UsuarioService.Get is executed by user 1 in 339 ms from 192.168.35.23 IP address with succeed. | SimpleLogAuditingStore.SaveAsync => CastleNlogLogger.Info => NLogLogger.Info |  | !
Info  | auth:ApplicationCookie:admin | 13/06/2018 23:58:34:5834 | 24 | Abp.Auditing.SimpleLogAuditingStore      | AUDIT LOG: com.cpp.calypso.web.Areas.Seguridad.UsuarioController.MyInfo is executed by user 1 in 3473 ms from 192.168.35.23 IP address with succeed. | SimpleLogAuditingStore.SaveAsync => CastleNlogLogger.Info => NLogLogger.Info |  | !
Error | auth:ApplicationCookie:admin | 13/06/2018 23:58:34:5834 | 24 | com.cpp.calypso.framework.ManejadorExcepciones | Excepcion: | HandleErrorFilterAttribute.OnException => ManejadorExcepciones.HandleException => NLogLogger.Error | No se encuentra la vista 'MyInfo' ni su vista maestra o no hay un motor de búsqueda que admita las ubicaciones de búsqueda. Se buscó en las siguientes ubicaciones: 
~/Areas/Seguridad/Views/Usuario/MyInfo.aspx
~/Areas/Seguridad/Views/Usuario/MyInfo.ascx
~/Areas/Seguridad/Views/Shared/MyInfo.aspx
~/Areas/Seguridad/Views/Shared/MyInfo.ascx
~/Views/Usuario/MyInfo.aspx
~/Views/Usuario/MyInfo.ascx
~/Views/Shared/MyInfo.aspx
~/Views/Shared/MyInfo.ascx
~/Areas/Seguridad/Views/Usuario/MyInfo.cshtml
~/Areas/Seguridad/Views/Usuario/MyInfo.vbhtml
~/Areas/Seguridad/Views/Shared/MyInfo.cshtml
~/Areas/Seguridad/Views/Shared/MyInfo.vbhtml
~/Views/Usuario/MyInfo.cshtml
~/Views/Usuario/MyInfo.vbhtml
~/Views/Shared/MyInfo.cshtml
~/Views/Shared/MyInfo.vbhtml | !
Warn  | auth:ApplicationCookie:admin | 13/06/2018 23:58:35:5835 | 24 | Abp.Logging.LogHelper                    | ISettingStore is not implemented, using AppSettingAbpSettingStore which does not support CreateAsync. Key Abp.Localization.DefaultLanguageName | AppSettingAbpSettingStore.CreateAsync => CastleNlogLogger.Warn => NLogLogger.Warn |  | !
Debug | auth:ApplicationCookie:admin | 13/06/2018 23:58:35:5835 | 24 | com.cpp.calypso.web.GenericApplication   | Call GenericApplication.Construct | RuntimeMethodHandle.InvokeMethod => GenericApplication..ctor => NLogLogger.DebugFormat |  | !
Debug | auth:ApplicationCookie:admin | 13/06/2018 23:58:35:5835 | 24 | com.cpp.calypso.web.SecurityControllerHelper | Resultado de omitir controladores : [Error]. Cantidad de elementos que coincide con la nombre  de controlador desde el listado de omitidos : [1] | SecurityControllerHelper.SkipControllerActionSecurity => SecurityControllerHelper.SkipControllerSecurity => NLogLogger.DebugFormat |  | !
Debug | auth:ApplicationCookie:admin | 13/06/2018 23:58:35:5835 | 24 | com.cpp.calypso.web.GenericApplication   | Call GenericApplication.Construct | RuntimeMethodHandle.InvokeMethod => GenericApplication..ctor => NLogLogger.DebugFormat |  | !
Info  | auth:ApplicationCookie:admin | 13/06/2018 23:58:35:5835 | 24 | Abp.Auditing.SimpleLogAuditingStore      | AUDIT LOG: com.cpp.calypso.web.ErrorController.InternalServerError is executed by user 1 in 4 ms from 192.168.35.23 IP address with succeed. | SimpleLogAuditingStore.SaveAsync => CastleNlogLogger.Info => NLogLogger.Info |  | !
Debug | auth:ApplicationCookie:admin | 13/06/2018 23:58:37:5837 | 24 | com.cpp.calypso.web.GenericApplication   | Call GenericApplication.Construct | RuntimeMethodHandle.InvokeMethod => GenericApplication..ctor => NLogLogger.DebugFormat |  | !
Info  | auth:ApplicationCookie:admin | 13/06/2018 23:58:37:5837 | 24 | Abp.Auditing.SimpleLogAuditingStore      | AUDIT LOG: com.cpp.calypso.comun.aplicacion.ParametroService.GetValor is executed by user 1 in 0 ms from 192.168.35.23 IP address with succeed. | SimpleLogAuditingStore.SaveAsync => CastleNlogLogger.Info => NLogLogger.Info |  | !
Debug | auth:ApplicationCookie:admin | 13/06/2018 23:58:37:5837 | 24 | com.cpp.calypso.web.GenericApplication   | Call GenericApplication.Construct | RuntimeMethodHandle.InvokeMethod => GenericApplication..ctor => NLogLogger.DebugFormat |  | !
Debug | auth:ApplicationCookie:admin | 13/06/2018 23:58:37:5837 | 24 | com.cpp.calypso.web.GenericApplication   | Call GenericApplication.Construct | RuntimeMethodHandle.InvokeMethod => GenericApplication..ctor => NLogLogger.DebugFormat |  | !
Debug | auth:ApplicationCookie:admin | 13/06/2018 23:58:37:5837 | 24 | com.cpp.calypso.web.GenericApplication   | Call GenericApplication.Construct | RuntimeMethodHandle.InvokeMethod => GenericApplication..ctor => NLogLogger.DebugFormat |  | !
Debug | auth:ApplicationCookie:admin | 13/06/2018 23:58:37:5837 | 24 | com.cpp.calypso.web.GenericApplication   | Call GenericApplication.Construct | RuntimeMethodHandle.InvokeMethod => GenericApplication..ctor => NLogLogger.DebugFormat |  | !
Debug | auth:ApplicationCookie:admin | 13/06/2018 23:58:37:5837 | 24 | com.cpp.calypso.web.GenericApplication   | Call GenericApplication.Construct | RuntimeMethodHandle.InvokeMethod => GenericApplication..ctor => NLogLogger.DebugFormat |  | !
Debug | auth:ApplicationCookie:admin | 13/06/2018 23:58:37:5837 | 24 | com.cpp.calypso.web.GenericApplication   | Call GenericApplication.Construct | RuntimeMethodHandle.InvokeMethod => GenericApplication..ctor => NLogLogger.DebugFormat |  | !
Info  | auth:ApplicationCookie:admin | 13/06/2018 23:58:37:5837 | 24 | Abp.Auditing.SimpleLogAuditingStore      | AUDIT LOG: com.cpp.calypso.comun.aplicacion.ParametroService.GetValor is executed by user 1 in 0 ms from 192.168.35.23 IP address with succeed. | SimpleLogAuditingStore.SaveAsync => CastleNlogLogger.Info => NLogLogger.Info |  | !
Debug | auth:ApplicationCookie:admin | 13/06/2018 23:58:37:5837 | 24 | com.cpp.calypso.web.GenericApplication   | Call GenericApplication.Construct | RuntimeMethodHandle.InvokeMethod => GenericApplication..ctor => NLogLogger.DebugFormat |  | !
Warn  | auth:ApplicationCookie:admin | 13/06/2018 23:58:42:5842 | 11 | Abp.Logging.LogHelper                    | ISettingStore is not implemented, using AppSettingAbpSettingStore which does not support CreateAsync. Key Abp.Localization.DefaultLanguageName | AppSettingAbpSettingStore.CreateAsync => CastleNlogLogger.Warn => NLogLogger.Warn |  | !
Warn  | auth:ApplicationCookie:admin | 13/06/2018 23:58:44:5844 | 21 | Abp.Logging.LogHelper                    | ISettingStore is not implemented, using AppSettingAbpSettingStore which does not support CreateAsync. Key Abp.Localization.DefaultLanguageName | AppSettingAbpSettingStore.CreateAsync => CastleNlogLogger.Warn => NLogLogger.Warn |  | !
